YEAR,MONTH,DAY,HOUR,timestamp,clear_sky_irradiance,direct_radiation,temperature_2m,wind_speed_10m,relative_humidity_2m,cloud_cover,solar_power_kw
2025,1,12,12,2025-01-12 12:00:00,764.12,580.84,17.95,2.06,60.92,31.98,284.4
2025,1,12,13,2025-01-12 13:00:00,733.51,530.89,17.59,2.22,59.37,36.83,264.48
2025,1,12,14,2025-01-12 14:00:00,643.8,446.79,18.07,2.35,60.46,40.8,220.18
2025,1,12,15,2025-01-12 15:00:00,501.07,298.38,19.13,2.16,57.99,53.94,145.52
2025,1,12,16,2025-01-12 16:00:00,315.07,212.65,18.85,1.23,57.02,43.34,107.78
2025,1,12,17,2025-01-12 17:00:00,98.47,68.23,16.3,1.25,62.61,40.95,33.1
2025,1,12,18,2025-01-12 18:00:00,0.0,0.0,18.51,3.0,59.81,31.99,0.0
2025,1,12,19,2025-01-12 19:00:00,0.0,0.0,16.05,1.9,54.23,19.5,0.0
2025,1,12,20,2025-01-12 20:00:00,0.0,0.0,14.51,0.89,63.35,37.85,0.0
2025,1,12,21,2025-01-12 21:00:00,0.0,0.0,13.99,2.3,62.2,48.67,0.0
2025,1,12,22,2025-01-12 22:00:00,0.0,0.0,10.88,2.2,65.22,44.92,0.0
2025,1,12,23,2025-01-12 23:00:00,0.0,0.0,10.98,2.7,71.12,46.59,0.0
2025,1,13,0,2025-01-13 00:00:00,0.0,0.0,10.42,4.63,72.01,29.04,0.0
2025,1,13,1,2025-01-13 01:00:00,0.0,0.0,10.73,3.84,74.88,51.46,0.0
2025,1,13,2,2025-01-13 02:00:00,0.0,0.0,9.26,3.92,75.96,25.39,0.0
2025,1,13,3,2025-01-13 03:00:00,0.0,0.0,8.73,3.27,71.55,23.1,0.0
2025,1,13,4,2025-01-13 04:00:00,0.0,0.0,9.74,4.18,74.27,32.37,0.0
2025,1,13,5,2025-01-13 05:00:00,0.0,0.0,10.64,5.46,72.35,23.57,0.0
2025,1,13,6,2025-01-13 06:00:00,0.0,0.0,9.48,4.92,67.74,41.99,0.0
2025,1,13,7,2025-01-13 07:00:00,99.61,64.32,11.89,4.14,74.5,47.24,35.74
2025,1,13,8,2025-01-13 08:00:00,316.42,187.25,13.89,5.14,71.95,54.43,95.95
2025,1,13,9,2025-01-13 09:00:00,502.6,340.11,13.73,3.51,62.48,43.11,163.73
2025,1,13,10,2025-01-13 10:00:00,645.45,473.56,15.78,3.71,63.89,35.51,234.53
2025,1,13,11,2025-01-13 11:00:00,735.26,586.14,16.77,4.5,64.45,27.04,288.57
2025,1,13,12,2025-01-13 12:00:00,765.89,477.09,18.23,4.47,58.32,50.28,234.72
2025,1,13,13,2025-01-13 13:00:00,735.26,483.65,18.88,3.33,63.32,45.63,233.3
2025,1,13,14,2025-01-13 14:00:00,645.45,381.17,18.78,3.55,58.95,54.59,189.54
2025,1,13,15,2025-01-13 15:00:00,502.6,398.55,20.01,2.9,59.06,27.6,201.08
2025,1,13,16,2025-01-13 16:00:00,316.42,219.61,17.33,3.91,59.44,40.79,110.83
2025,1,13,17,2025-01-13 17:00:00,99.61,61.74,19.38,2.23,61.82,50.7,26.02
2025,1,13,18,2025-01-13 18:00:00,0.0,0.0,18.22,3.33,57.98,20.46,0.0
2025,1,13,19,2025-01-13 19:00:00,0.0,0.0,17.86,1.38,63.18,27.27,0.0
2025,1,13,20,2025-01-13 20:00:00,0.0,0.0,15.54,1.3,67.81,32.57,0.0
2025,1,13,21,2025-01-13 21:00:00,0.0,0.0,14.6,4.03,63.88,25.34,0.0
2025,1,13,22,2025-01-13 22:00:00,0.0,0.0,11.37,4.24,70.92,51.15,0.0
2025,1,13,23,2025-01-13 23:00:00,0.0,0.0,10.3,2.75,71.79,20.24,0.0
2025,1,14,0,2025-01-14 00:00:00,0.0,0.0,10.6,4.99,67.18,43.59,0.0
2025,1,14,1,2025-01-14 01:00:00,0.0,0.0,10.52,4.43,71.97,42.23,0.0
2025,1,14,2,2025-01-14 02:00:00,0.0,0.0,10.1,4.86,68.85,38.54,0.0
2025,1,14,3,2025-01-14 03:00:00,0.0,0.0,8.12,3.78,70.42,39.21,0.0
2025,1,14,4,2025-01-14 04:00:00,0.0,0.0,9.59,4.69,66.7,24.21,0.0
2025,1,14,5,2025-01-14 05:00:00,0.0,0.0,10.68,4.48,71.94,35.85,0.0
2025,1,14,6,2025-01-14 06:00:00,0.0,0.0,11.46,3.7,63.43,50.5,0.0
2025,1,14,7,2025-01-14 07:00:00,100.8,75.26,11.65,4.92,62.69,33.78,37.54
2025,1,14,8,2025-01-14 08:00:00,317.82,245.88,13.56,4.24,65.97,30.18,124.83
2025,1,14,9,2025-01-14 09:00:00,504.18,318.14,13.1,4.33,56.38,49.2,166.18
2025,1,14,10,2025-01-14 10:00:00,647.17,470.52,16.05,4.38,65.78,36.4,230.09
2025,1,14,11,2025-01-14 11:00:00,737.07,594.21,17.15,3.73,65.68,25.84,293.47
2025,1,14,12,2025-01-14 12:00:00,767.73,593.46,17.85,2.83,60.09,30.27,289.78
2025,1,14,13,2025-01-14 13:00:00,737.07,473.47,19.56,3.17,58.99,47.68,229.6
2025,1,14,14,2025-01-14 14:00:00,647.17,539.02,18.94,1.49,55.81,22.28,261.41
2025,1,14,15,2025-01-14 15:00:00,504.18,305.28,19.09,1.4,60.55,52.6,148.15
2025,1,14,16,2025-01-14 16:00:00,317.82,206.54,17.97,1.39,60.91,46.68,110.38
2025,1,14,17,2025-01-14 17:00:00,100.8,59.12,17.07,1.75,63.3,55.13,26.44
2025,1,14,18,2025-01-14 18:00:00,0.0,0.0,18.38,2.06,68.75,50.88,0.0
2025,1,14,19,2025-01-14 19:00:00,0.0,0.0,15.87,1.48,62.26,45.88,0.0
2025,1,14,20,2025-01-14 20:00:00,0.0,0.0,14.97,3.88,69.48,26.91,0.0
2025,1,14,21,2025-01-14 21:00:00,0.0,0.0,14.05,2.51,62.82,40.2,0.0
2025,1,14,22,2025-01-14 22:00:00,0.0,0.0,12.24,2.33,68.36,22.92,0.0
2025,1,14,23,2025-01-14 23:00:00,0.0,0.0,11.63,3.45,72.87,32.66,0.0
2025,1,15,0,2025-01-15 00:00:00,0.0,0.0,10.22,3.75,70.78,52.83,0.0
2025,1,15,1,2025-01-15 01:00:00,0.0,0.0,10.42,3.67,69.96,49.06,0.0
2025,1,15,2,2025-01-15 02:00:00,0.0,0.0,10.05,5.15,72.31,25.73,0.0
2025,1,15,3,2025-01-15 03:00:00,0.0,0.0,9.14,5.08,66.69,55.8,0.0
2025,1,15,4,2025-01-15 04:00:00,0.0,0.0,10.17,5.15,72.41,42.26,0.0
2025,1,15,5,2025-01-15 05:00:00,0.0,0.0,10.1,4.14,67.66,40.7,0.0
2025,1,15,6,2025-01-15 06:00:00,0.0,0.0,10.3,4.26,70.69,52.04,0.0
2025,1,15,7,2025-01-15 07:00:00,102.03,61.22,10.78,6.31,69.27,53.33,27.32
2025,1,15,8,2025-01-15 08:00:00,319.27,259.5,12.91,4.96,67.28,24.96,130.6
2025,1,15,9,2025-01-15 09:00:00,505.81,366.73,13.2,4.2,66.28,36.66,187.79
2025,1,15,10,2025-01-15 10:00:00,648.95,514.04,15.37,5.53,62.65,27.72,257.03
2025,1,15,11,2025-01-15 11:00:00,738.94,444.1,16.7,4.08,60.94,53.2,219.21
2025,1,15,12,2025-01-15 12:00:00,769.63,476.93,19.03,3.26,61.81,50.71,227.55
2025,1,15,13,2025-01-15 13:00:00,738.94,457.41,16.68,4.23,57.98,50.8,226.79
2025,1,15,14,2025-01-15 14:00:00,648.95,484.57,19.31,2.45,56.68,33.77,236.45
2025,1,15,15,2025-01-15 15:00:00,505.81,376.0,20.34,3.63,58.03,34.22,189.17
2025,1,15,16,2025-01-15 16:00:00,319.27,236.96,18.79,2.49,62.88,34.37,117.04
2025,1,15,17,2025-01-15 17:00:00,102.03,81.78,17.43,1.97,63.37,26.46,41.15
2025,1,15,18,2025-01-15 18:00:00,0.0,0.0,17.26,1.89,62.33,28.16,0.0
2025,1,15,19,2025-01-15 19:00:00,0.0,0.0,16.65,1.54,67.82,44.54,0.0
2025,1,15,20,2025-01-15 20:00:00,0.0,0.0,16.16,3.04,59.5,23.2,0.0
2025,1,15,21,2025-01-15 21:00:00,0.0,0.0,14.37,3.19,64.28,45.32,0.0
2025,1,15,22,2025-01-15 22:00:00,0.0,0.0,11.39,3.01,59.72,25.93,0.0
2025,1,15,23,2025-01-15 23:00:00,0.0,0.0,11.12,3.46,67.73,35.35,0.0
2025,1,16,0,2025-01-16 00:00:00,0.0,0.0,10.18,3.66,71.49,32.74,0.0
2025,1,16,1,2025-01-16 01:00:00,0.0,0.0,8.98,3.38,73.45,51.11,0.0
2025,1,16,2,2025-01-16 02:00:00,0.0,0.0,9.5,3.37,68.86,53.48,0.0
2025,1,16,3,2025-01-16 03:00:00,0.0,0.0,9.05,4.99,70.09,31.4,0.0
2025,1,16,4,2025-01-16 04:00:00,0.0,0.0,10.07,4.88,68.2,33.34,0.0
2025,1,16,5,2025-01-16 05:00:00,0.0,0.0,9.65,4.72,69.69,43.7,0.0
2025,1,16,6,2025-01-16 06:00:00,0.0,0.0,10.8,4.91,72.73,25.16,0.0
2025,1,16,7,2025-01-16 07:00:00,103.31,63.05,11.71,2.5,71.0,51.96,34.24
2025,1,16,8,2025-01-16 08:00:00,320.77,238.91,13.95,5.25,65.5,34.03,120.55
2025,1,16,9,2025-01-16 09:00:00,507.5,361.14,15.35,5.66,68.94,38.45,182.64
2025,1,16,10,2025-01-16 10:00:00,650.79,498.29,14.58,3.89,63.54,31.24,240.74
2025,1,16,11,2025-01-16 11:00:00,740.87,486.59,16.66,3.85,63.65,45.76,247.29
2025,1,16,12,2025-01-16 12:00:00,771.59,510.44,17.51,3.15,60.2,45.13,244.62
2025,1,16,13,2025-01-16 13:00:00,740.87,604.56,18.05,2.06,57.73,24.53,297.96
2025,1,16,14,2025-01-16 14:00:00,650.79,434.51,18.18,2.74,57.2,44.31,214.28
2025,1,16,15,2025-01-16 15:00:00,507.5,419.19,18.81,2.91,56.74,23.2,210.88
2025,1,16,16,2025-01-16 16:00:00,320.77,222.43,19.19,1.84,58.66,40.88,108.56
2025,1,16,17,2025-01-16 17:00:00,103.31,68.8,18.14,3.2,57.42,44.53,34.01
2025,1,16,18,2025-01-16 18:00:00,0.0,0.0,17.28,1.2,58.8,40.21,0.0
2025,1,16,19,2025-01-16 19:00:00,0.0,0.0,16.78,1.08,63.53,37.32,0.0
2025,1,16,20,2025-01-16 20:00:00,0.0,0.0,15.47,1.89,61.6,51.77,0.0
2025,1,16,21,2025-01-16 21:00:00,0.0,0.0,12.34,2.48,62.84,36.37,0.0
2025,1,16,22,2025-01-16 22:00:00,0.0,0.0,13.18,3.88,66.05,49.23,0.0
2025,1,16,23,2025-01-16 23:00:00,0.0,0.0,11.48,3.76,68.06,35.6,0.0
2025,1,17,0,2025-01-17 00:00:00,0.0,0.0,10.85,3.55,71.15,45.22,0.0
2025,1,17,1,2025-01-17 01:00:00,0.0,0.0,9.72,3.71,69.57,28.76,0.0
2025,1,17,2,2025-01-17 02:00:00,0.0,0.0,7.68,4.78,72.99,43.98,0.0
2025,1,17,3,2025-01-17 03:00:00,0.0,0.0,8.56,3.39,76.33,53.38,0.0
2025,1,17,4,2025-01-17 04:00:00,0.0,0.0,9.04,4.96,75.1,34.5,0.0
2025,1,17,5,2025-01-17 05:00:00,0.0,0.0,9.64,5.29,72.63,53.8,0.0
2025,1,17,6,2025-01-17 06:00:00,0.0,0.0,11.81,3.91,71.58,36.77,0.0
2025,1,17,7,2025-01-17 07:00:00,104.63,81.38,10.7,4.41,67.36,29.62,44.03
2025,1,17,8,2025-01-17 08:00:00,322.32,251.76,12.83,3.41,66.07,29.19,130.97
2025,1,17,9,2025-01-17 09:00:00,509.25,408.83,12.73,5.12,62.58,26.29,211.52
2025,1,17,10,2025-01-17 10:00:00,652.69,473.8,16.89,4.06,62.06,36.54,230.79
2025,1,17,11,2025-01-17 11:00:00,742.86,604.99,17.02,3.46,62.02,24.75,299.28
2025,1,17,12,2025-01-17 12:00:00,773.61,629.34,16.74,2.06,59.67,24.87,310.82
2025,1,17,13,2025-01-17 13:00:00,742.86,434.84,18.97,4.13,58.8,55.28,215.05
2025,1,17,14,2025-01-17 14:00:00,652.69,367.68,17.68,3.32,54.75,58.22,174.52
2025,1,17,15,2025-01-17 15:00:00,509.25,397.81,20.47,3.16,65.69,29.18,196.16
2025,1,17,16,2025-01-17 16:00:00,322.32,227.56,18.06,1.45,56.58,39.2,109.23
2025,1,17,17,2025-01-17 17:00:00,104.63,59.42,16.83,1.48,62.05,57.61,30.29
2025,1,17,18,2025-01-17 18:00:00,0.0,0.0,17.45,2.53,67.76,39.32,0.0
2025,1,17,19,2025-01-17 19:00:00,0.0,0.0,15.6,1.97,63.49,43.71,0.0
2025,1,17,20,2025-01-17 20:00:00,0.0,0.0,14.16,2.67,64.17,40.43,0.0
2025,1,17,21,2025-01-17 21:00:00,0.0,0.0,14.33,2.87,63.83,54.23,0.0
2025,1,17,22,2025-01-17 22:00:00,0.0,0.0,12.69,2.89,63.04,33.43,0.0
2025,1,17,23,2025-01-17 23:00:00,0.0,0.0,10.16,2.46,71.79,54.01,0.0
2025,1,18,0,2025-01-18 00:00:00,0.0,0.0,10.76,5.67,61.98,51.25,0.0
2025,1,18,1,2025-01-18 01:00:00,0.0,0.0,9.73,4.23,71.05,54.88,0.0
2025,1,18,2,2025-01-18 02:00:00,0.0,0.0,10.2,3.99,70.18,44.66,0.0
2025,1,18,3,2025-01-18 03:00:00,0.0,0.0,9.63,4.33,71.58,42.45,0.0
2025,1,18,4,2025-01-18 04:00:00,0.0,0.0,10.03,4.21,74.1,48.65,0.0
2025,1,18,5,2025-01-18 05:00:00,0.0,0.0,9.27,5.42,72.78,37.14,0.0
2025,1,18,6,2025-01-18 06:00:00,0.0,0.0,10.98,5.04,71.39,34.89,0.0
2025,1,18,7,2025-01-18 07:00:00,105.99,65.06,12.55,4.94,70.12,51.5,36.53
2025,1,18,8,2025-01-18 08:00:00,323.91,256.66,12.15,3.23,66.48,27.68,123.81
2025,1,18,9,2025-01-18 09:00:00,511.04,407.97,13.47,2.83,64.08,26.89,205.6
2025,1,18,10,2025-01-18 10:00:00,654.64,520.73,16.56,3.96,63.46,27.27,258.68
2025,1,18,11,2025-01-18 11:00:00,744.9,593.31,15.32,3.2,59.71,27.13,292.53
2025,1,18,12,2025-01-18 12:00:00,775.69,469.07,17.51,3.28,62.86,52.71,234.11
2025,1,18,13,2025-01-18 13:00:00,744.9,514.4,18.94,3.24,56.09,41.26,253.87
2025,1,18,14,2025-01-18 14:00:00,654.64,472.45,18.25,2.91,60.21,37.11,236.42
2025,1,18,15,2025-01-18 15:00:00,511.04,356.54,20.54,2.82,62.72,40.31,172.47
2025,1,18,16,2025-01-18 16:00:00,323.91,243.62,19.61,2.65,60.88,33.05,124.26
2025,1,18,17,2025-01-18 17:00:00,105.99,71.98,18.75,2.32,58.28,42.79,29.22
2025,1,18,18,2025-01-18 18:00:00,0.0,0.0,17.9,1.8,57.91,34.53,0.0
2025,1,18,19,2025-01-18 19:00:00,0.0,0.0,16.34,3.0,62.47,34.25,0.0
2025,1,18,20,2025-01-18 20:00:00,0.0,0.0,15.18,3.04,61.11,35.65,0.0
2025,1,18,21,2025-01-18 21:00:00,0.0,0.0,14.31,3.33,65.58,35.55,0.0
2025,1,18,22,2025-01-18 22:00:00,0.0,0.0,12.75,4.16,72.5,37.79,0.0
2025,1,18,23,2025-01-18 23:00:00,0.0,0.0,12.37,3.26,71.71,49.22,0.0
2025,1,19,0,2025-01-19 00:00:00,0.0,0.0,10.75,3.15,68.39,35.77,0.0
2025,1,19,1,2025-01-19 01:00:00,0.0,0.0,9.79,2.66,72.0,37.94,0.0
2025,1,19,2,2025-01-19 02:00:00,0.0,0.0,8.17,5.09,66.55,32.65,0.0
2025,1,19,3,2025-01-19 03:00:00,0.0,0.0,9.62,5.18,67.58,55.1,0.0
2025,1,19,4,2025-01-19 04:00:00,0.0,0.0,10.07,3.95,75.6,32.89,0.0
2025,1,19,5,2025-01-19 05:00:00,0.0,0.0,9.1,3.71,73.57,48.14,0.0
2025,1,19,6,2025-01-19 06:00:00,0.0,0.0,10.74,4.0,68.8,50.3,0.0
2025,1,19,7,2025-01-19 07:00:00,107.4,85.35,11.66,5.25,64.99,27.37,41.36
2025,1,19,8,2025-01-19 08:00:00,325.56,262.44,11.61,4.36,63.15,25.85,123.48
2025,1,19,9,2025-01-19 09:00:00,512.89,361.0,16.05,4.33,67.35,39.49,178.56
2025,1,19,10,2025-01-19 10:00:00,656.64,365.79,17.03,4.94,64.1,59.06,178.64
2025,1,19,11,2025-01-19 11:00:00,747.0,453.5,16.97,4.35,62.06,52.39,226.74
2025,1,19,12,2025-01-19 12:00:00,777.83,605.48,18.44,1.77,58.53,29.54,299.15
2025,1,19,13,2025-01-19 13:00:00,747.0,532.17,18.59,3.33,59.96,38.35,262.85
2025,1,19,14,2025-01-19 14:00:00,656.64,397.36,17.14,2.58,56.4,52.65,196.1
2025,1,19,15,2025-01-19 15:00:00,512.89,384.71,19.04,2.51,54.07,33.32,194.88
2025,1,19,16,2025-01-19 16:00:00,325.56,258.75,19.38,2.3,59.36,27.36,124.72
2025,1,19,17,2025-01-19 17:00:00,107.4,80.64,18.15,3.37,58.85,33.22,41.72
2025,1,19,18,2025-01-19 18:00:00,0.0,0.0,17.92,1.26,59.65,45.58,0.0
2025,1,19,19,2025-01-19 19:00:00,0.0,0.0,15.98,2.15,58.23,48.93,0.0
2025,1,19,20,2025-01-19 20:00:00,0.0,0.0,15.68,1.59,65.31,41.78,0.0
2025,1,19,21,2025-01-19 21:00:00,0.0,0.0,12.84,4.27,65.55,58.86,0.0
2025,1,19,22,2025-01-19 22:00:00,0.0,0.0,13.5,4.65,64.7,28.0,0.0
2025,1,19,23,2025-01-19 23:00:00,0.0,0.0,10.49,2.85,67.2,40.48,0.0
2025,1,20,0,2025-01-20 00:00:00,0.0,0.0,10.65,3.16,70.24,59.66,0.0
2025,1,20,1,2025-01-20 01:00:00,0.0,0.0,9.97,4.15,68.21,46.81,0.0
2025,1,20,2,2025-01-20 02:00:00,0.0,0.0,9.25,3.33,67.07,52.54,0.0
2025,1,20,3,2025-01-20 03:00:00,0.0,0.0,8.38,5.54,72.42,48.46,0.0
2025,1,20,4,2025-01-20 04:00:00,0.0,0.0,9.81,5.04,70.17,43.5,0.0
2025,1,20,5,2025-01-20 05:00:00,0.0,0.0,10.53,4.28,68.84,33.81,0.0
2025,1,20,6,2025-01-20 06:00:00,0.0,0.0,10.6,4.06,67.78,41.04,0.0
2025,1,20,7,2025-01-20 07:00:00,108.85,79.34,12.24,4.14,67.46,36.15,44.65
2025,1,20,8,2025-01-20 08:00:00,327.25,229.63,13.05,4.62,67.0,39.77,117.55
2025,1,20,9,2025-01-20 09:00:00,514.79,366.01,13.6,2.77,67.37,38.54,186.82
2025,1,20,10,2025-01-20 10:00:00,658.7,416.53,14.88,2.88,61.65,49.02,208.15
2025,1,20,11,2025-01-20 11:00:00,749.16,595.21,16.32,3.9,64.06,27.4,297.66
2025,1,20,12,2025-01-20 12:00:00,780.02,538.3,18.12,2.86,68.66,41.32,268.84
2025,1,20,13,2025-01-20 13:00:00,749.16,533.44,18.33,3.09,62.57,38.39,268.17
2025,1,20,14,2025-01-20 14:00:00,658.7,444.04,19.31,2.46,55.23,43.45,214.4
2025,1,20,15,2025-01-20 15:00:00,514.79,298.72,17.07,3.0,59.6,55.96,149.35
2025,1,20,16,2025-01-20 16:00:00,327.25,234.81,19.81,1.7,61.43,37.66,116.53
2025,1,20,17,2025-01-20 17:00:00,108.85,62.57,17.06,1.94,60.76,56.69,30.7
2025,1,20,18,2025-01-20 18:00:00,0.0,0.0,18.24,1.71,53.08,30.51,0.0
2025,1,20,19,2025-01-20 19:00:00,0.0,0.0,17.19,2.87,58.55,36.67,0.0
2025,1,20,20,2025-01-20 20:00:00,0.0,0.0,14.59,3.15,59.85,40.83,0.0
2025,1,20,21,2025-01-20 21:00:00,0.0,0.0,14.78,2.17,64.25,32.39,0.0
2025,1,20,22,2025-01-20 22:00:00,0.0,0.0,12.38,4.34,67.24,46.71,0.0
2025,1,20,23,2025-01-20 23:00:00,0.0,0.0,11.98,3.71,72.2,31.89,0.0
2025,1,21,0,2025-01-21 00:00:00,0.0,0.0,11.42,3.53,71.65,37.07,0.0
2025,1,21,1,2025-01-21 01:00:00,0.0,0.0,10.33,4.24,69.65,44.5,0.0
2025,1,21,2,2025-01-21 02:00:00,0.0,0.0,10.0,4.97,70.57,51.69,0.0
2025,1,21,3,2025-01-21 03:00:00,0.0,0.0,9.85,3.9,69.15,56.84,0.0
2025,1,21,4,2025-01-21 04:00:00,0.0,0.0,10.19,5.05,73.61,38.43,0.0
2025,1,21,5,2025-01-21 05:00:00,0.0,0.0,8.97,5.22,69.03,44.05,0.0
2025,1,21,6,2025-01-21 06:00:00,0.0,0.0,10.59,5.32,70.61,40.14,0.0
2025,1,21,7,2025-01-21 07:00:00,110.34,64.59,12.08,4.66,68.15,55.29,30.29
2025,1,21,8,2025-01-21 08:00:00,328.99,201.1,12.69,4.73,67.36,51.83,106.13
2025,1,21,9,2025-01-21 09:00:00,516.74,359.53,13.79,4.9,62.41,40.56,178.94
2025,1,21,10,2025-01-21 10:00:00,660.81,411.86,14.95,4.99,65.76,50.23,212.41
2025,1,21,11,2025-01-21 11:00:00,751.37,436.73,16.38,2.39,62.43,55.83,218.29
2025,1,21,12,2025-01-21 12:00:00,782.26,562.7,18.71,4.47,56.21,37.42,273.85
2025,1,21,13,2025-01-21 13:00:00,751.37,521.2,18.08,2.3,54.68,40.84,261.43
2025,1,21,14,2025-01-21 14:00:00,660.81,518.74,19.44,4.01,58.74,28.67,258.54
2025,1,21,15,2025-01-21 15:00:00,516.74,327.55,18.89,2.32,55.02,48.82,161.98
2025,1,21,16,2025-01-21 16:00:00,328.99,239.15,18.6,1.4,54.2,36.41,118.0
2025,1,21,17,2025-01-21 17:00:00,110.34,60.14,18.32,3.05,57.03,60.66,33.26
2025,1,21,18,2025-01-21 18:00:00,0.0,0.0,16.83,1.64,55.77,41.48,0.0
2025,1,21,19,2025-01-21 19:00:00,0.0,0.0,15.94,2.51,58.99,43.59,0.0
2025,1,21,20,2025-01-21 20:00:00,0.0,0.0,15.4,2.62,64.0,47.81,0.0
2025,1,21,21,2025-01-21 21:00:00,0.0,0.0,13.14,3.3,67.49,48.51,0.0
2025,1,21,22,2025-01-21 22:00:00,0.0,0.0,11.62,3.42,69.33,51.42,0.0
2025,1,21,23,2025-01-21 23:00:00,0.0,0.0,12.12,3.5,69.02,57.0,0.0
2025,1,22,0,2025-01-22 00:00:00,0.0,0.0,9.98,3.54,74.33,51.82,0.0
2025,1,22,1,2025-01-22 01:00:00,0.0,0.0,10.33,4.71,70.01,36.14,0.0
2025,1,22,2,2025-01-22 02:00:00,0.0,0.0,8.69,4.35,70.37,33.88,0.0
2025,1,22,3,2025-01-22 03:00:00,0.0,0.0,8.86,5.75,66.18,42.47,0.0
2025,1,22,4,2025-01-22 04:00:00,0.0,0.0,10.02,4.83,67.88,49.6,0.0
2025,1,22,5,2025-01-22 05:00:00,0.0,0.0,9.25,3.93,68.12,27.76,0.0
2025,1,22,6,2025-01-22 06:00:00,0.0,0.0,12.04,5.99,68.34,29.47,0.0
2025,1,22,7,2025-01-22 07:00:00,111.87,86.6,12.11,4.72,69.42,30.12,46.31
2025,1,22,8,2025-01-22 08:00:00,330.77,245.7,14.05,4.66,68.6,34.29,129.1
2025,1,22,9,2025-01-22 09:00:00,518.73,403.28,14.75,5.21,64.37,29.68,209.78
2025,1,22,10,2025-01-22 10:00:00,662.97,480.53,16.15,4.99,62.64,36.69,241.07
2025,1,22,11,2025-01-22 11:00:00,753.63,509.56,15.64,3.33,64.08,43.18,259.77
2025,1,22,12,2025-01-22 12:00:00,784.56,532.9,18.17,3.12,61.31,42.77,256.57
2025,1,22,13,2025-01-22 13:00:00,753.63,595.1,18.56,3.18,54.04,28.05,290.6
2025,1,22,14,2025-01-22 14:00:00,662.97,365.98,19.24,4.3,58.08,59.73,176.15
2025,1,22,15,2025-01-22 15:00:00,518.73,377.16,18.98,3.28,58.16,36.39,186.59
2025,1,22,16,2025-01-22 16:00:00,330.77,192.4,18.48,1.65,60.19,55.77,90.85
2025,1,22,17,2025-01-22 17:00:00,111.87,81.64,20.9,1.26,63.54,36.03,35.2
2025,1,22,18,2025-01-22 18:00:00,0.0,0.0,17.21,1.38,63.77,56.28,0.0
2025,1,22,19,2025-01-22 19:00:00,0.0,0.0,16.52,2.48,59.45,44.98,0.0
2025,1,22,20,2025-01-22 20:00:00,0.0,0.0,15.84,2.6,65.99,34.07,0.0
2025,1,22,21,2025-01-22 21:00:00,0.0,0.0,15.85,3.03,61.61,53.47,0.0
2025,1,22,22,2025-01-22 22:00:00,0.0,0.0,12.08,2.99,68.78,33.55,0.0
2025,1,22,23,2025-01-22 23:00:00,0.0,0.0,11.14,3.02,64.22,32.93,0.0
2025,1,23,0,2025-01-23 00:00:00,0.0,0.0,9.57,3.38,71.04,45.99,0.0
2025,1,23,1,2025-01-23 01:00:00,0.0,0.0,10.73,2.54,76.46,36.02,0.0
2025,1,23,2,2025-01-23 02:00:00,0.0,0.0,10.28,4.1,73.96,46.75,0.0
2025,1,23,3,2025-01-23 03:00:00,0.0,0.0,9.5,3.54,73.77,42.24,0.0
2025,1,23,4,2025-01-23 04:00:00,0.0,0.0,9.14,4.89,68.43,49.02,0.0
2025,1,23,5,2025-01-23 05:00:00,0.0,0.0,10.6,4.69,69.49,35.04,0.0
2025,1,23,6,2025-01-23 06:00:00,0.0,0.0,10.67,6.32,66.95,42.49,0.0
2025,1,23,7,2025-01-23 07:00:00,113.45,69.27,11.96,4.96,73.28,51.92,36.35
2025,1,23,8,2025-01-23 08:00:00,332.59,189.57,11.28,4.35,65.99,57.34,101.0
2025,1,23,9,2025-01-23 09:00:00,520.78,387.04,13.6,5.34,64.81,34.24,192.65
2025,1,23,10,2025-01-23 10:00:00,665.17,368.93,15.31,4.5,66.27,59.38,184.1
2025,1,23,11,2025-01-23 11:00:00,755.95,585.01,16.25,4.77,62.63,30.15,288.91
2025,1,23,12,2025-01-23 12:00:00,786.91,533.18,16.91,2.5,58.69,42.99,259.06
2025,1,23,13,2025-01-23 13:00:00,755.95,584.59,18.09,3.91,53.19,30.22,292.82
2025,1,23,14,2025-01-23 14:00:00,665.17,402.63,18.9,3.11,65.53,52.63,203.27
2025,1,23,15,2025-01-23 15:00:00,520.78,403.03,19.61,3.22,63.37,30.15,200.39
2025,1,23,16,2025-01-23 16:00:00,332.59,193.09,18.15,3.32,59.38,55.92,100.56
2025,1,23,17,2025-01-23 17:00:00,113.45,67.67,18.22,2.58,58.37,53.8,34.99
2025,1,23,18,2025-01-23 18:00:00,0.0,0.0,18.21,2.93,65.08,59.61,0.0
2025,1,23,19,2025-01-23 19:00:00,0.0,0.0,15.91,3.79,63.19,48.08,0.0
2025,1,23,20,2025-01-23 20:00:00,0.0,0.0,15.03,1.85,60.42,37.3,0.0
2025,1,23,21,2025-01-23 21:00:00,0.0,0.0,14.25,1.93,67.71,42.69,0.0
2025,1,23,22,2025-01-23 22:00:00,0.0,0.0,13.83,3.64,68.34,56.58,0.0
2025,1,23,23,2025-01-23 23:00:00,0.0,0.0,11.88,2.25,69.66,37.06,0.0
2025,1,24,0,2025-01-24 00:00:00,0.0,0.0,9.93,2.28,71.35,34.98,0.0
2025,1,24,1,2025-01-24 01:00:00,0.0,0.0,10.39,3.25,72.07,51.47,0.0
